id,offerer,recipient,transactionHash,blockNumber
0x006f7c2618195a5d394d3e108c0fb351537c46da82faef8d702ea18b67cc7728-77,0xa16c5bfa23edafe924778193584e261639d29ec1,0x388178163862bcde79e10cfcc795192c0228bae9,0x006f7c2618195a5d394d3e108c0fb351537c46da82faef8d702ea18b67cc7728,15009379
0x006f7c2618195a5d394d3e108c0fb351537c46da82faef8d702ea18b67cc7728-78,0x7672a2cf4fd67fec537776aa48eeb2bf7ea60969,0x388178163862bcde79e10cfcc795192c0228bae9,0x006f7c2618195a5d394d3e108c0fb351537c46da82faef8d702ea18b67cc7728,15009379
0x006f7c2618195a5d394d3e108c0fb351537c46da82faef8d702ea18b67cc7728-79,0x5f7f25034f8d13ef5465c14210e90bf214f5e0a0,0x388178163862bcde79e10cfcc795192c0228bae9,0x006f7c2618195a5d394d3e108c0fb351537c46da82faef8d702ea18b67cc7728,15009379
0x006f7c2618195a5d394d3e108c0fb351537c46da82faef8d702ea18b67cc7728-80,0xfec236fb18250fd9880f280601ba15a9f47be7f5,0x388178163862bcde79e10cfcc795192c0228bae9,0x006f7c2618195a5d394d3e108c0fb351537c46da82faef8d702ea18b67cc7728,15009379
0x006f7c2618195a5d394d3e108c0fb351537c46da82faef8d702ea18b67cc7728-81,0xfec236fb18250fd9880f280601ba15a9f47be7f5,0x388178163862bcde79e10cfcc795192c0228bae9,0x006f7c2618195a5d394d3e108c0fb351537c46da82faef8d702ea18b67cc7728,15009379
0x006fb1a93012aada2b62f089bb04b594b49c1dca438538de413ff8a2ee854c68-40,0xc4f95639ae4107548d19da80a21a6b91e3d38cb9,0x2dc92dcbcf567f5edf56ae42684e93399954755f,0x006fb1a93012aada2b62f089bb04b594b49c1dca438538de413ff8a2ee854c68,15002734
0x00700de8d6feac60232a65e3c5687ce10e28ba7e75496f3c8223e4e301529e67-77,0x696969917d14af0eccd470b0797a447087aba094,0xf340977d4c650c19e3a21803fe8b8eba973916ea,0x00700de8d6feac60232a65e3c5687ce10e28ba7e75496f3c8223e4e301529e67,15015137
0x00704a4cbc1769da23ae7b3c17e71ed98601f6d7bebeb430782eb03e35b37984-109,0x24674d60f76b0fc0843adc6daa90d944262db854,0x4a264e9fc328a5d2f6343a4ece2cc9682d24629d,0x00704a4cbc1769da23ae7b3c17e71ed98601f6d7bebeb430782eb03e35b37984,14991688
0x00708b9e7fa09734d73d47f37c7be3c27d77289b442b16a3065c08a24b665923-254,0x627710b87f9b2a60d142f037f10ba94014df9306,0x2467e360c2e9ea772cf17c1f210b134be0d91db6,0x00708b9e7fa09734d73d47f37c7be3c27d77289b442b16a3065c08a24b665923,15011350
0x007096af8ac47501c1e258141fc35018b9bc6adcf934807404f35c3ec1595852-34,0x4ca7d8c8a1eeaa6308876d405adf89c77330cdaf,0x1ab1c070c7f1958dbfc5537340cd8056580c43fc,0x007096af8ac47501c1e258141fc35018b9bc6adcf934807404f35c3ec1595852,15014010
0x0070a08f92f5d1541f75ff7e79044ca0716cf32b2d0c39431d5acd967c040296-50,0xa86df01c02e80a06ce1b6ddf8a3b10d36675eeab,0xe28264b5ce814791ade48dd16bad9acbfbead238,0x0070a08f92f5d1541f75ff7e79044ca0716cf32b2d0c39431d5acd967c040296,14993725
0x0070ddf6b3bd849cbca4a5556ae819b4e71e715dcc4b2d9cbcc2e218af319043-54,0xd33f1b4bb4c06f643bbab38006582bb15e88540f,0xff1f95cf03aeadaae6185d06feb3ad552b8b82c5,0x0070ddf6b3bd849cbca4a5556ae819b4e71e715dcc4b2d9cbcc2e218af319043,15004494
0x0071265a0a7a8c7394f7ec958ac9f1dce518990eebc632d7b43f4b848d4c3d5d-133,0x8032f2015c7c9d14c42a9bc6ed791658fb1571fb,0xb173e5d2eb505181f005cf457926453725d9a26d,0x0071265a0a7a8c7394f7ec958ac9f1dce518990eebc632d7b43f4b848d4c3d5d,15010075
0x00712d1d5981dfca39ce51b24c7b066d58bdc362f4a692cdd1c96db431f5cdec-250,0xac2d9b617a8254687fde1a0c6e30edd00c7c1cae,0x6e44b5d42036e1f6f44cea7fd55d3fd25a8ddffa,0x00712d1d5981dfca39ce51b24c7b066d58bdc362f4a692cdd1c96db431f5cdec,15003273
0x0071a9b5f09ba274c84dafc625d6acf24fbb2c5ed0b0f1af8a55e34acfdd0338-213,0xdab9dc2263f97f1da26c285278905774491850df,0xa02d4258311578ec84ee8ce7e818b820656c0ee6,0x0071a9b5f09ba274c84dafc625d6acf24fbb2c5ed0b0f1af8a55e34acfdd0338,14980642
0x0071b6de04e1809e3e3d5bd26e1a9afdc9100b3954ddf79a74848bb91c8bfaed-110,0x42c5f810ea1be523f7ac78aaed32e0cc585b54a7,0x6f91754baf0d53f259745355d11553d2b7609dee,0x0071b6de04e1809e3e3d5bd26e1a9afdc9100b3954ddf79a74848bb91c8bfaed,14979387
0x0071ce5339ca1e7eb9b9b3fb12e20832fb70d32f75930b3ae06d0ba408fd455d-409,0x9d70947410cd5519a878e1e9f07bcaac61c3e66f,0xe81d01424d98b212720c344fe0f4b0a595ad8aaf,0x0071ce5339ca1e7eb9b9b3fb12e20832fb70d32f75930b3ae06d0ba408fd455d,15004378
0x0071d4d4671eff4acaf7510bac993faff330a8429f2831ba620d4cc8312c8566-23,0x71c2a7ec01253d3e9b717654b0375629925018d4,0x8b7cc8672c76382983956b3ba76947f081416b9b,0x0071d4d4671eff4acaf7510bac993faff330a8429f2831ba620d4cc8312c8566,14982803
0x0071da12870d76d4557abbe1ca56faf542b16ee8008f9c006a7b76df7e583240-258,0x84f6f9867ac2c4e8d990825d440cd6da1de3309f,0xf0f83d7cf83cfc1926358ae523c92a87c9f2e236,0x0071da12870d76d4557abbe1ca56faf542b16ee8008f9c006a7b76df7e583240,15022027
0x007241d78d102a9b6f923260aedd82ededc8683595ffa10a91e8621a7289955a-200,0x10c72fb69e9d9ce0efc1f6b46a34e0358af8ec20,0x51c1e9fef5570bf142619c964f543eb188bb35f6,0x007241d78d102a9b6f923260aedd82ededc8683595ffa10a91e8621a7289955a,14976711
0x00724a9e907011019c76e82354472015cbd3c72bc178ed74c969073416bc04fd-73,0xc61335a5a360f86af0dcf1dc30701657c4a8c5e2,0x9e4a82aaf8693fc94b2d13fe6f864520bcaa7faa,0x00724a9e907011019c76e82354472015cbd3c72bc178ed74c969073416bc04fd,14979285
0x007263bab8036f11bbedda255b52fd4da43d38b2f58747b515a08b948f8cec4f-246,0x36fef7f36705169816e44ff1070ac3f6ad796bf6,0x2174294dddf347a33481fdf8ff63cb4e44e84c7f,0x007263bab8036f11bbedda255b52fd4da43d38b2f58747b515a08b948f8cec4f,15008216
0x007291e0ef22cf5644e42683390e18cd54c4c264a5a5993fd1d6b08a88a78b3d-51,0x0d7cafbf55f247947984397a8e38261c14fa50a6,0x747be61f581fe1beaf90bb597aecfd96eea590d0,0x007291e0ef22cf5644e42683390e18cd54c4c264a5a5993fd1d6b08a88a78b3d,14974511
0x0072b73aee5cac93a7a508afec7891a8e4b76786a8a49d8e128d98e7d0493810-147,0x04a122019b198903cc1049626ba82eb7c51f600e,0x0ae6d67c1841542cd2783139ae4bb15eeec30963,0x0072b73aee5cac93a7a508afec7891a8e4b76786a8a49d8e128d98e7d0493810,14986469
0x0072ee2f66f197837df291cf984c4dfad70acdfc7cc244d187ffd0a252ecbb3f-318,0x79e712550d827e9d679dfba612268f7b1d8adb4c,0xd2ed0d900a29cae03eac18982656155dc880edb9,0x0072ee2f66f197837df291cf984c4dfad70acdfc7cc244d187ffd0a252ecbb3f,14976608
0x0073115ce17b790ecc371e0095c4ff3da170fb4f8ef64263284e24071b181134-177,0x10084538c56d09f84a955bde83a892ab67af247c,0x61c27b5973cf5ba07541b326157523cd7ab202c8,0x0073115ce17b790ecc371e0095c4ff3da170fb4f8ef64263284e24071b181134,15000082
0x007389238633795c9a8336c0f8b242cc850b997a24294bc03a27a4a858142eb7-438,0xc8470939822f494842ea32c9899dccf1cc34701b,0x2615f7a6be8692825f71e64facb15c02ef706c4c,0x007389238633795c9a8336c0f8b242cc850b997a24294bc03a27a4a858142eb7,15018757
0x00738c3b483194174b3de7a40cf9dfea5433cf1aebf3cbef54b38c70910440aa-64,0xbb572f990012649fbb32f37e9901361ec91bb851,0x3913fe59404205873a0af9cea4ad78850f48dc37,0x00738c3b483194174b3de7a40cf9dfea5433cf1aebf3cbef54b38c70910440aa,15010973
0x0073922db26770fdd215708132eede1821bdd78b475f5a5c459c13940f289293-78,0xa7006a764b57b1cf08e166b7cf1e5bd93a8b59da,0x04ebdd435a2467e4dee81762349b7f8c5629289e,0x0073922db26770fdd215708132eede1821bdd78b475f5a5c459c13940f289293,15004058
0x0073bccae5081f819aa6d5ed849286e4db8d4d721f6e9c2ad7532d9a8d86990c-169,0x87ffc335a97471f969b4d263ba9c20fbee3db03a,0x781635d0e4c4e1d30b5fd9c516b240769fd68a67,0x0073bccae5081f819aa6d5ed849286e4db8d4d721f6e9c2ad7532d9a8d86990c,14995487
0x0073c6a589cf8eb1699e59410d6da850b59abd5c74b9c2358b5650c2953f7cc3-255,0xd06ea3a796ccbf3d510c83b95d9baf80031b9e7b,0xde49a24c7bb59cab429314365af21e7afef1862f,0x0073c6a589cf8eb1699e59410d6da850b59abd5c74b9c2358b5650c2953f7cc3,15021288
0x0073c9a73e45db312666365d0830ebd647ef149beeb5d2700639504d4ade9323-145,0xb9cb87655763e4d15a61c35e183bd76e2a74de8f,0x77981d4559ebf4736217b2ae666cc876a4982826,0x0073c9a73e45db312666365d0830ebd647ef149beeb5d2700639504d4ade9323,15007907
0x0073f3a2ad847125ae1b9040f5c50c82ed651c326268e164d095d2a250623250-139,0x1ce9beda8b7acd775b92b5039d02b53253692b58,0x6b446b9a6bed0d5f4f5db577856156c1e18037ac,0x0073f3a2ad847125ae1b9040f5c50c82ed651c326268e164d095d2a250623250,14993225
0x00745b6eef9c019a066fe811b66ccba5d1425297cf4e3c1f44e69bda03528fd2-118,0x56cc2adeef97ea6f8ad1b0641adc368ed539dba8,0x0fc8ba42291da608ffe0e0bb7d395c809ff516b1,0x00745b6eef9c019a066fe811b66ccba5d1425297cf4e3c1f44e69bda03528fd2,14974410
0x00745b6eef9c019a066fe811b66ccba5d1425297cf4e3c1f44e69bda03528fd2-119,0xb7b6daa26fe257d5477c746b847d73394f96bb0f,0x0fc8ba42291da608ffe0e0bb7d395c809ff516b1,0x00745b6eef9c019a066fe811b66ccba5d1425297cf4e3c1f44e69bda03528fd2,14974410
0x00745b6eef9c019a066fe811b66ccba5d1425297cf4e3c1f44e69bda03528fd2-120,0x40b6cfe53cfb0d5205f182496718119b65fd98e1,0x0fc8ba42291da608ffe0e0bb7d395c809ff516b1,0x00745b6eef9c019a066fe811b66ccba5d1425297cf4e3c1f44e69bda03528fd2,14974410
0x007481b6a4cdd50ec5fdb86114a93bc0e24283b6f08e0ecab8778ec8e8be01c7-126,0x2658b7a45fef1983bccdb0e0a0e3f2a6420c6ea2,0x050ee024a0ffd8b9bd383271835b27dd66c3fec3,0x007481b6a4cdd50ec5fdb86114a93bc0e24283b6f08e0ecab8778ec8e8be01c7,14980772
0x0074a69114b68d718ec5f657e24042ffa51297cd346064b5c368b33ecd9b0a75-283,0x2309fcccf962a358e7b4e2de43662a846bb64067,0x56019cb4a5eb7609ae072bbe082d915b17b4858e,0x0074a69114b68d718ec5f657e24042ffa51297cd346064b5c368b33ecd9b0a75,14986346
0x0074dd0b2a353513bc0f98fc676765498ebea15c1929bda1f6f67d7fc284950c-110,0x1e71ce7c1d09c2240d7ab3c35b0dc9c2db0ace7c,0x291bdb5cf483c22fa819ddd794d4f7cdd1f7a9dd,0x0074dd0b2a353513bc0f98fc676765498ebea15c1929bda1f6f67d7fc284950c,15002251
0x0074fb0a7eba7f22efa58accf017bc336dcbb16013a06e11bd4775f948a1c561-231,0xf7c76d3a92ffd644059a5d6401ec235667bd4abf,0xcbb04f44dfefa07008bf3e1fe961bd7462884598,0x0074fb0a7eba7f22efa58accf017bc336dcbb16013a06e11bd4775f948a1c561,15004251
0x00751520d7cf0b9594cf379779e79d491a6cc7ada3dded6571c88a90169f010d-5,0x94a6be0fa86e916959c90d77683ec093dca041d6,0xa47f670f65085438c6cc4653e321ac20f3b58ad1,0x00751520d7cf0b9594cf379779e79d491a6cc7ada3dded6571c88a90169f010d,14993029
0x007536d0f5422d1003ec83454ddbced011cb90f721f74da0c022bdbea4b2e31a-214,0x4028a77c0b681f87100078097f880bd554af5575,0x9a45a38a6fbf7cf4e3e7fdd20ab78b1d317ac592,0x007536d0f5422d1003ec83454ddbced011cb90f721f74da0c022bdbea4b2e31a,14994459
0x0075392aa8731cec54eae555607ec20649fbbb6c017ea756ca25b9e2541e41b8-485,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x731c13c8b4bc1d715ede0597e13bee20c1b46ea8,0x0075392aa8731cec54eae555607ec20649fbbb6c017ea756ca25b9e2541e41b8,15013670
0x0075824386881f1d45964097e50e03cdf5f52fa5033a955002537afe6012c5e0-322,0xaf3046fe531bc9d7f51e595794dcb0ce05288f20,0x29be4dc89f44a08217c1bd868b6a7d50718186da,0x0075824386881f1d45964097e50e03cdf5f52fa5033a955002537afe6012c5e0,14988847
0x0075cd99f199b46881b397375ddad3059a1c672068727ab231de416b76c373e4-177,0x78a8d663bf7d16127c2bf29d2073a1ab5b2bfe15,0xea3c4ae8812a887c2a6bf9fd2f9a36c788a2c725,0x0075cd99f199b46881b397375ddad3059a1c672068727ab231de416b76c373e4,15013502
0x00763913b890f7507b7e3e64febb35f67a46cbc1d4472af7c9dc0e32ace0e7e4-115,0xd56c9aab8a011b555d14aecb268d642289c89f1d,0x7b2e9fb2ffdb5b7d582df847cb8cf55d1dcb44bc,0x00763913b890f7507b7e3e64febb35f67a46cbc1d4472af7c9dc0e32ace0e7e4,14991746
0x0076673369c40e3af4f95bc249055a998162ba2054803b7b6b79af3f003e4342-97,0x4fb98d1499a24e9c794401e9fb96e9483a43d934,0x60e9778e84bac8a625c1ef2152f09f721fd9bdbe,0x0076673369c40e3af4f95bc249055a998162ba2054803b7b6b79af3f003e4342,14977733
0x007689c57c7505299dbea678b821dfd2f4431a8cdb6ff1f1658908cee7fe44bb-306,0x3f2238e74e1ce08a58f2a4147efb83efb2a25fe2,0x7a1c5e9dc063a6915855247e96efab3cfc20ad9d,0x007689c57c7505299dbea678b821dfd2f4431a8cdb6ff1f1658908cee7fe44bb,14966001
0x0076a3c30b41e5b63e191c9a691613d006eb87988040d0963ce1944a61a6b703-99,0x3a11dd5ed38908fec270f025c605c07420acd734,0x4e4dcb5ee0ced7733ba27f18f607a9c25847b4a4,0x0076a3c30b41e5b63e191c9a691613d006eb87988040d0963ce1944a61a6b703,14980617
0x0076d43a9ca6104c7921cf768b6707b66b306a09be1482679be11951d509489a-120,0x6ad3094c428393d047081ad77139a1f800c02c0f,0x1f18b926e21b7c73253107d94049ef0eed4ecf04,0x0076d43a9ca6104c7921cf768b6707b66b306a09be1482679be11951d509489a,15020778
0x00772ac2dac017e4b6283f255ca49ab5176b37957b23358c1db1cf448106c476-121,0xd989d92763e2fa3c39c915e0341b9fc62b4b031e,0xe4ffb33ba97ebdd06b8027ca4608ba76ff0a1411,0x00772ac2dac017e4b6283f255ca49ab5176b37957b23358c1db1cf448106c476,14997799
0x00773965b958502597921376ea2f17741693d5f489238f2925f4c800b4902c47-124,0x8e12908f16c0b8990669ca460501ddba6337b9bb,0x6a922df6f7ba450cfee3c6c16e35bc0e13b0267b,0x00773965b958502597921376ea2f17741693d5f489238f2925f4c800b4902c47,15009534
0x0077d031ca805251f4579c635aafc716152da8006b2668603975120f9bf269b9-57,0x64aa6b8f0e11473e5ef63a224e6e4e3ac63ef954,0x9e101106e56f514027a35bfed5e532933a155358,0x0077d031ca805251f4579c635aafc716152da8006b2668603975120f9bf269b9,14968117
0x0077dc13393bfc155294f11bf77485fa4f33adfbc67c1d131928a18f75991e2a-83,0xc4b65340b029dee3e1e55359cdb256e6c527c5aa,0x4bcb6b8625417cbf55bdc4c00787ba6a238025ae,0x0077dc13393bfc155294f11bf77485fa4f33adfbc67c1d131928a18f75991e2a,15013440
0x0077ddec79883316f613e90daf16316b2c203e7551509976b955e764ecb9a026-128,0x7d64afd4e6d76401134b2206fbb6c277b5a9958c,0x1c0fe99abd738573d3628c062be0a3e20df5581e,0x0077ddec79883316f613e90daf16316b2c203e7551509976b955e764ecb9a026,15017477
0x00781d7c9406fe81b0ea1a1749cce5adf454e6d2f714ddeb88a949500c2f1c20-326,0xc4e93992c33809b6481af19ac6909816a11382e0,0x5dacbdd20b9eafaaa30bfad3b2af1793036d65f3,0x00781d7c9406fe81b0ea1a1749cce5adf454e6d2f714ddeb88a949500c2f1c20,14993456
0x007839e332ee1d7402546205f932f4561136a4317ff478f5fb57d80f870131fc-332,0x13df4d97f70e366c770db4a4d9b22874863d7c88,0x9a090d377c4bec336fb685cde3c7c308c6acb251,0x007839e332ee1d7402546205f932f4561136a4317ff478f5fb57d80f870131fc,14996136
0x00790802b8d9a4730de474efc8be16ac4a88d5f76764f0cbba02a84c8d921c4a-243,0x04dbb571bc7ab2af83d42d4e9efe70efcaf149b2,0x53adea39d7da74343e5600c855c174fbd5e0807d,0x00790802b8d9a4730de474efc8be16ac4a88d5f76764f0cbba02a84c8d921c4a,15003328
0x007925475315509aa39f712064d483b288415f5be137e5a33bc33a31678a64ff-26,0x88068c880d6395aec4ff52da75b54a495bb60903,0xf0276dc543f53e771982d93fe2e29fe4da4c5c41,0x007925475315509aa39f712064d483b288415f5be137e5a33bc33a31678a64ff,15004608
0x007940fb6c81ef3f2bb3a2bd35088242bb85738cb948a89776970dde7ed0e0bb-543,0xeb60ec7b8ce48ef18d718f4d5de1c0d704705c5b,0x3d81df7b754dd119caa1f38209c2b0fbfba20644,0x007940fb6c81ef3f2bb3a2bd35088242bb85738cb948a89776970dde7ed0e0bb,14972409
0x00798bf8cf060ba52799dfa245094d60282219573a4fa4a5f4846153afcfe115-354,0x0a0db1d7c7db75a1c042c52d28a6e1b88a845ea8,0xc8e4f5333d393b8df43fdb164723373cb1ce6ed2,0x00798bf8cf060ba52799dfa245094d60282219573a4fa4a5f4846153afcfe115,14990003
0x00799be2ec2ea3c818049909be616285143b0638acb37f6a7ad485a394ba456c-406,0xa863eb34ec473cae2ab017c804e03318a2a82e9b,0x550da12b1195e8bd32516f76d582075825c9eef8,0x00799be2ec2ea3c818049909be616285143b0638acb37f6a7ad485a394ba456c,15016527
0x0079f1cce3ba2628fdfc60e8a3c7f36ece8cb0642adfa03c752f28b73b177238-318,0xac7102dabd7cf67ce7e3ba7bff513c9377792593,0xcae4e9be42f3506741c65a4c158a3f1651086ec8,0x0079f1cce3ba2628fdfc60e8a3c7f36ece8cb0642adfa03c752f28b73b177238,14973287
0x007a0837e2858baad55f2eaaecf93e982c5a700425e273a5c57782311d531e3a-112,0x8a5b26a334dc45c76d2e9ee9e1378388e507382d,0x58e3bbf286f85a8b484528013ea060a1d537fe78,0x007a0837e2858baad55f2eaaecf93e982c5a700425e273a5c57782311d531e3a,15021486
0x007a17a2d4bf0bcce916e97a80a991014b239747f79c99d76518f1db10fdc09c-255,0xbe2d531ce453cae30be8d72ab235ccd03d07b7c9,0xd90022c09c5c44d9c98b0035fd391643be1cec49,0x007a17a2d4bf0bcce916e97a80a991014b239747f79c99d76518f1db10fdc09c,15009924
0x007a17b30a483fcbc311989f1f3d31c7b6ae8d65861a1cfb9f1b385ad21d5b6c-141,0x66c1b7280620e5ff6ad5d163e3684dc42167ee89,0x21efffbd86c1705da9ea0d33dd955e7c0b91df33,0x007a17b30a483fcbc311989f1f3d31c7b6ae8d65861a1cfb9f1b385ad21d5b6c,14979108
0x007a33f27defd75d0e10d8fb16365acc2ec5a8865e47ffd8578f9fc56949cd81-28,0x33fa950a47caa3523215b9b2e504359930266bc2,0x77f00a4676844af2c576ab240a423dcd81664c8e,0x007a33f27defd75d0e10d8fb16365acc2ec5a8865e47ffd8578f9fc56949cd81,14986667
0x007a383c1ac6a0d60e2fe4298b20fe1f4a9751ac731df5d03c11eaf398d0639b-247,0x23145f55648b1399356b519e96fc369f85a1f82d,0xec61ce77d5a5df233f18b6b4d5a25b5f9a18f8ee,0x007a383c1ac6a0d60e2fe4298b20fe1f4a9751ac731df5d03c11eaf398d0639b,15019901
0x007a89e705dd7101ae73d7c82488f8f9071555a29d938d8ed24c4223ee2ccd26-157,0xf4a02ef72fd872d82076c92b1599dfaec68f5c2f,0x6ea82eb3512a27d114e57de5c11c6d6c4724247d,0x007a89e705dd7101ae73d7c82488f8f9071555a29d938d8ed24c4223ee2ccd26,14989560
0x007aeb1529d31813e460a3fd24c853dc49fdb2c7d80babece12048e89638b506-68,0xff5985d6f63458adc6229824d06886f13c7f98c3,0xa6143a593f0789214166d685d64c514b4794e8c6,0x007aeb1529d31813e460a3fd24c853dc49fdb2c7d80babece12048e89638b506,15003208
0x007ba48768392b18b0c6971ddd28d295aac3257ab3252dbd30ecea10553bd9bd-262,0xa5dc74ce07a4e241b4a23ae97e9910e4065fe50f,0xd9b73a6769acb9157fd60206b2bf6503a525dc02,0x007ba48768392b18b0c6971ddd28d295aac3257ab3252dbd30ecea10553bd9bd,15004212
0x007bc8a61c64c702cb2af5e5f4db6c70348d65457d0a54a8d1d4778e35260927-11,0x645eed2881bbc473dc5bea976b43b3056e52861a,0x350c351915e3ab57c8275e47e2847ea3f8d96e4c,0x007bc8a61c64c702cb2af5e5f4db6c70348d65457d0a54a8d1d4778e35260927,14983372
0x007bcfd9adb859b133f67163eea4c1206cf660ddc7a300443a8a7137d0d2b765-525,0xde54227dc7cb1de999979f21548096d92b64827f,0x41c9152a713ac2c48d650862b418a2cc767cebe2,0x007bcfd9adb859b133f67163eea4c1206cf660ddc7a300443a8a7137d0d2b765,15016826
0x007bd00365fa533e7114a6bd573bbefaa42a71363e6133a40aa89fb9ee0d328f-168,0x643c014192a13e9083efdbf327c1c8709d893dc4,0xd4a8306e5d5e1a7c7e24c170e0f127176966b9bb,0x007bd00365fa533e7114a6bd573bbefaa42a71363e6133a40aa89fb9ee0d328f,14983557
0x007bee3c31e0af8cc9e800edf9297f7af67739913da33637159a421982fa92c6-172,0x4a0b0c68985a425b700a46d3b9e9366dcbae6c23,0x794dcd3ae7aaa176c246bdb4c1d89106ebc3ea9a,0x007bee3c31e0af8cc9e800edf9297f7af67739913da33637159a421982fa92c6,15002749
0x007c1fc3ff566817cbd206311aabc418cfde3ed330972e4112600fd7f8cabe61-158,0x9e45187b9bb40ca2fe3644a6f0b11b551a5c9e51,0xc74c976b69cc604d9b3d55f3400949de9bc95d72,0x007c1fc3ff566817cbd206311aabc418cfde3ed330972e4112600fd7f8cabe61,14995585
0x007c56c60c819baf2f5fd65ca6a1de58b0fa9f93b632a969b469cb5ba659ce97-163,0xdac023aa41553f09250028f85b19d98b1108db73,0xb6dc34f69d7973eb7c26d173644685f78e3b9858,0x007c56c60c819baf2f5fd65ca6a1de58b0fa9f93b632a969b469cb5ba659ce97,14973395
0x007c6c3f2db52fe98d0f0963b532e15faec7c68a24424fdc2e1ccb105e7866f7-640,0xf4ea7cba37ae518afb10149b069eedfb1a78f3ad,0xc40bbccab1d37291e76555d447e986d5f5f314aa,0x007c6c3f2db52fe98d0f0963b532e15faec7c68a24424fdc2e1ccb105e7866f7,14969515
0x007d0f66acef8e5c142d09bc5b88cb1db0262697b7bcbcc1ae1a49dac9e4c899-159,0xf25d4b3aab855f78f070d52c776df29a9275aebf,0x2cf681062d3668c17be730b978327ceb45ecfecd,0x007d0f66acef8e5c142d09bc5b88cb1db0262697b7bcbcc1ae1a49dac9e4c899,15021629
0x007dac75b521cde79ddf026ae70bf145cc840aec63a45d15b170263c1f8c6e64-486,0x423f64d01aa9844b324265ce85ced77bfcd3dd3b,0xec49137b1e36fc4ddd2686973d19bf0812f4eb38,0x007dac75b521cde79ddf026ae70bf145cc840aec63a45d15b170263c1f8c6e64,14986560
0x007e61453f11de3031e7f47220e64f2bf0e2befd41266feb5526c820f71e050a-171,0xffa7282b67f72edd50e37b68d3599aa3ff3a9fb8,0x06075180938efe8cd6ab8231860db44e9e41c59d,0x007e61453f11de3031e7f47220e64f2bf0e2befd41266feb5526c820f71e050a,14976570
0x007e6c7c7354cf1b21ec797a59c0884cfbac57df954a3157bf5217f05b6a3f14-103,0x48415308260a3dc40275f3bec288e78353853831,0x5bca4075dfc8065235cf75c6b15b410e62845fec,0x007e6c7c7354cf1b21ec797a59c0884cfbac57df954a3157bf5217f05b6a3f14,15018763
0x007e6c7c7354cf1b21ec797a59c0884cfbac57df954a3157bf5217f05b6a3f14-104,0x12abfcdf9dea372f0f80049b8e4b7a2cf3399915,0x5bca4075dfc8065235cf75c6b15b410e62845fec,0x007e6c7c7354cf1b21ec797a59c0884cfbac57df954a3157bf5217f05b6a3f14,15018763
0x007e8f01c3241320cc7302f0573a49d755be9ebe1d33c64c91af4a0b247de912-63,0xc95ace66344d400f395a8fb2a98e3ec6ba446e9d,0x8d44bb7001d613f20cbb4a3931e1126ecd9220f8,0x007e8f01c3241320cc7302f0573a49d755be9ebe1d33c64c91af4a0b247de912,15008211
0x007e991e29a60101e6148b8329196f9a7167e5d1cd26cdde91d5fd9180272f40-211,0xe67ba66f0df543e0d652ee476598913e81e35b97,0xfdab5fb8356a9b0da6bd28247989538415f74326,0x007e991e29a60101e6148b8329196f9a7167e5d1cd26cdde91d5fd9180272f40,15017408
0x007ebbf17cb6c42b959d18a7e53b148b3e0defbe8374cf06f729b5606f5a4c16-99,0x9b242cca5c5e972969cf61a1db488b2ba22be099,0x137f4f0ea6b7b6d575113ff9d117dcfe6e6742f4,0x007ebbf17cb6c42b959d18a7e53b148b3e0defbe8374cf06f729b5606f5a4c16,14990658
0x007ee62a8707b8b393f54f85ab1a23074d7aa005706f5c2535afdfc02bccf0d8-117,0x4c65b06a49c7d17a4373df12fc3060a8457e7499,0xaae93c90795c519b6145bc996b8e2dbcc654b3d5,0x007ee62a8707b8b393f54f85ab1a23074d7aa005706f5c2535afdfc02bccf0d8,14989642
0x007efc5d07301e760abca4df08626f1b29c4c133407ed341b124edd309b165f8-118,0x3318b8a2986676de36e1f2d1b9fc498b2df0bd13,0x6e792c806a99da7f343ac099f2f9c6082ef7f49f,0x007efc5d07301e760abca4df08626f1b29c4c133407ed341b124edd309b165f8,14998485
0x007f222e5d939ed1826810dffce7f809e93952a2603d7f15abf6f0fc51a1030c-234,0x6621965241edbaa8c21e1bbe941e5dea8f7698a3,0x9e5f6e6ab1c50ce899dfb0de402ccacd2b1df042,0x007f222e5d939ed1826810dffce7f809e93952a2603d7f15abf6f0fc51a1030c,14971422
0x007f2d53824d1548f5cf70022d63794507e5e4d24074b6c5c3798bf089dcd376-119,0x0077269639771d19372b9f4ade5230e72ccd01e7,0x7bf9bf1e838b887b81c68fbb2a8180bbadcfa8b3,0x007f2d53824d1548f5cf70022d63794507e5e4d24074b6c5c3798bf089dcd376,15004404
0x007f5bfa1dd21be45705414d013d4d17d2777c6ea027c90a89b0eadb42f53311-12,0x5fe785b2f589c79c89dbbafa217bd7dedd8c918b,0xc9a3dc63aace556c79a8f213bbdd11fcaaedb4b0,0x007f5bfa1dd21be45705414d013d4d17d2777c6ea027c90a89b0eadb42f53311,15006031
0x007f6ae2dd8de8ab08e54b8aad4a6f27a867f0ea3d63221e9b14f5a0a4cf9427-111,0x67a9e9cbc7511230a385b7086f2f42a0a4a9e085,0x2017f793a95894793119f18833b2a257a6d52f4d,0x007f6ae2dd8de8ab08e54b8aad4a6f27a867f0ea3d63221e9b14f5a0a4cf9427,14988100
