id,priceETH,timestamp,transactionHash,collection_id,collection_name
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-187,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-188,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-189,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-190,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-191,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-192,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-193,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-194,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-195,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-196,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-197,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-198,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-199,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-200,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-201,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-202,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-203,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-204,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-205,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-206,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-207,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-208,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-209,0.0308,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-210,0.0309,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-211,0.0309,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-212,0.0309,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-213,0.0309,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-214,0.0309,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5-215,0.0309,1671100667,0x00011c5c2a3bc3833eedab2ddebbcd4bd6cc18999bc2dd4ae1c3b6a9627cfda5,0x595a8974c1473717c4b5d456350cd594d9bda687,MineablePunks
0x00011ca93febe4e2a0ba894574cdfa097f15aa5bdb657e3f8a6489a12b7a625e-215,0.61,1656194475,0x00011ca93febe4e2a0ba894574cdfa097f15aa5bdb657e3f8a6489a12b7a625e,0x1485297e942ce64e0870ece60179dfda34b4c625,Moonrunners
0x00011e217b9d4810ede88543cb433d0adbd948929246b6ab368f7fcf6468ebc4-170,3.95,1665678875,0x00011e217b9d4810ede88543cb433d0adbd948929246b6ab368f7fcf6468ebc4,0xe785e82358879f061bc3dcac6f0444462d4b5330,World Of Women
0x000120c8affeea0cbc4ce6652d15fb58a0dcebacf2983c000c980b83dde45816-195,0.018,1663532015,0x000120c8affeea0cbc4ce6652d15fb58a0dcebacf2983c000c980b83dde45816,0x69eda943891e3730a56125a7e0340cb109b5532f,Skull'edz
0x00012211d2dac1faa457bf813dbbbf23e96d0368f9275e9a7c9e3a93e1164fff-342,0.000938,1666814183,0x00012211d2dac1faa457bf813dbbbf23e96d0368f9275e9a7c9e3a93e1164fff,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,
0x00012211d2dac1faa457bf813dbbbf23e96d0368f9275e9a7c9e3a93e1164fff-343,0.000938,1666814183,0x00012211d2dac1faa457bf813dbbbf23e96d0368f9275e9a7c9e3a93e1164fff,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,
0x00012211d2dac1faa457bf813dbbbf23e96d0368f9275e9a7c9e3a93e1164fff-344,0.000938,1666814183,0x00012211d2dac1faa457bf813dbbbf23e96d0368f9275e9a7c9e3a93e1164fff,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,
0x00012211d2dac1faa457bf813dbbbf23e96d0368f9275e9a7c9e3a93e1164fff-345,0.000938,1666814183,0x00012211d2dac1faa457bf813dbbbf23e96d0368f9275e9a7c9e3a93e1164fff,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,
0x00012211d2dac1faa457bf813dbbbf23e96d0368f9275e9a7c9e3a93e1164fff-346,0.000938,1666814183,0x00012211d2dac1faa457bf813dbbbf23e96d0368f9275e9a7c9e3a93e1164fff,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,
0x00012211d2dac1faa457bf813dbbbf23e96d0368f9275e9a7c9e3a93e1164fff-347,0.000938,1666814183,0x00012211d2dac1faa457bf813dbbbf23e96d0368f9275e9a7c9e3a93e1164fff,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,
0x00012595dd4771dc8f8361425aaba5d1d0053703cbab74ac1fbecae8e56759d8-243,0.0395,1668274703,0x00012595dd4771dc8f8361425aaba5d1d0053703cbab74ac1fbecae8e56759d8,0xfb751688fb355b9dc9f41bb83cf39490022dbe23,Bankrupt FTX Yacht Club
0x000125cac0ed3fafc793def0153787fa524c7b5f9ef85aa891a191cac518d199-457,0.598,1664277623,0x000125cac0ed3fafc793def0153787fa524c7b5f9ef85aa891a191cac518d199,0x4cfa34466949d0332d794e4925e5e53c7f4630e8,Dear Trump
0x000125d440d26475645b4ef43a8e3f6677425400f7595ea5eaffec13b6185393-294,0.0261,1675611911,0x000125d440d26475645b4ef43a8e3f6677425400f7595ea5eaffec13b6185393,0x7f035decd40247dcbc12ed69b235fdaae8df63e1,COMPLAINTCARDS
0x0001297627128de18684b7f34631539e737b6b314e310f346c115d7a11e14574-385,0.0186,1664937947,0x0001297627128de18684b7f34631539e737b6b314e310f346c115d7a11e14574,0x5c4a64ce2f15b235ffd8b7123625121de72ae0df,TOMO Genesis Collection
0x00012aaf94ff4053eb77307bdeb59ccd2c0ea3686fe5f72be3b38925290dec40-147,0.79,1664415923,0x00012aaf94ff4053eb77307bdeb59ccd2c0ea3686fe5f72be3b38925290dec40,0x4d989fbce00f4f5b1fec7c35a9ef979883d7f6e9,Bugs Bunny Rabbit
0x00012b8680f92635e83158be9ce7670df2db033a4e86048f866d74d8c4ee74d9-25,1.88,1660781949,0x00012b8680f92635e83158be9ce7670df2db033a4e86048f866d74d8c4ee74d9,0xd1258db6ac08eb0e625b75b371c023da478e94a9,DigiDaigaku
0x00012d33f5c17d5a289b627f3a7009a2f96b99fd1b8aeb9d1ad05d81fa8e2c84-118,0.082,1668538091,0x00012d33f5c17d5a289b627f3a7009a2f96b99fd1b8aeb9d1ad05d81fa8e2c84,0xe3589ae55bbd7697c76c510a5335eb31d972a17e,Broadside
0x0001308980599943a9f644aaa505312bd2863e61dd2700e35a84ba71ecc67611-251,0.01,1661226447,0x0001308980599943a9f644aaa505312bd2863e61dd2700e35a84ba71ecc67611,0xbabe3dec32fa870b4125b9cad1cea498dcb116c9,INNOCENT CATS
0x0001318660f0dd4323bd5672e1fb86d35896c251d687740793122a6890a971c2-194,0.027,1671280859,0x0001318660f0dd4323bd5672e1fb86d35896c251d687740793122a6890a971c2,0x592b96241367bab3b2bf930c9d41bdf801749878,Murakami Lucky Cat Coin Bank Feeding Game
0x000131badf30b7a328a30b07ef5324928b7808df15b67eb692b852cc4150775f-145,0.0057,1658382728,0x000131badf30b7a328a30b07ef5324928b7808df15b67eb692b852cc4150775f,0x23d236e8eff192ebfafa73ff153067240da6c500,Gobleanz
0x00013349b45ce4caceb69f8d32d510912590f588fb98dbf6f590fe5229e4c8a3-296,0.625,1656644547,0x00013349b45ce4caceb69f8d32d510912590f588fb98dbf6f590fe5229e4c8a3,0x3a2096754df385553c4252e5a82dc862e64169bb,The Possessed
0x00013441eaf0c9d880977f5d1c04b3faa0c7c6408b2932fdc40fd3f8c6b80a77-259,0.17,1658106377,0x00013441eaf0c9d880977f5d1c04b3faa0c7c6408b2932fdc40fd3f8c6b80a77,0xce6e3a14b5f8ce2b05af0f117dc922769779aa3b,MEGAMI
0x000134b2f0e2dd0dc0eda3dd881241c34cac2bb420e6936daeef66addb81a5f8-171,0.1778,1675328111,0x000134b2f0e2dd0dc0eda3dd881241c34cac2bb420e6936daeef66addb81a5f8,0x7cb90567a118cd9f6ca326067a0813b289bdcb54,Apes Together Strong
0x000138166cd5fa25d1ffdd562cd94ced23cefc24fd366dbad29b3b35517d0311-157,0.069,1672515587,0x000138166cd5fa25d1ffdd562cd94ced23cefc24fd366dbad29b3b35517d0311,0x709d30f1f60f03d85a0ef33142ef3259392dc9e1,Loser Club
0x00013c14ebe936ff4c35f19b580b30c8abca8bf92fdbb90f750d24d8a63a825f-513,0.1,1662947611,0x00013c14ebe936ff4c35f19b580b30c8abca8bf92fdbb90f750d24d8a63a825f,0xa604060890923ff400e8c6f5290461a83aedacec,
0x00013d4a3e6495e15aca5f6c3392df8ececa90459e52a717b6b49c6f5ba268b3-155,0.0048,1663763375,0x00013d4a3e6495e15aca5f6c3392df8ececa90459e52a717b6b49c6f5ba268b3,0xf96898bf784fa5d5945bdbc555a43cfc951176e9,SUSHIUKI
0x00013fe2e8dd095bccf94b3a34584313f0b9f0437949d7af01fe6ce9e230d7dc-196,0.0475,1674307367,0x00013fe2e8dd095bccf94b3a34584313f0b9f0437949d7af01fe6ce9e230d7dc,0x7fda36c8daedcc55b73e964c2831d6161ef60a75,Yaypegs
0x00013fe2e8dd095bccf94b3a34584313f0b9f0437949d7af01fe6ce9e230d7dc-197,0.0439375,1674307367,0x00013fe2e8dd095bccf94b3a34584313f0b9f0437949d7af01fe6ce9e230d7dc,0x7fda36c8daedcc55b73e964c2831d6161ef60a75,Yaypegs
0x000140623ddcd8f1d495eb78347f03b7297313b4030a0df061c307174f2a00e6-87,0.031,1665696659,0x000140623ddcd8f1d495eb78347f03b7297313b4030a0df061c307174f2a00e6,0xb16dfd9aaaf874fcb1db8a296375577c1baa6f21,Nyolings
0x000140623ddcd8f1d495eb78347f03b7297313b4030a0df061c307174f2a00e6-88,0.03131,1665696659,0x000140623ddcd8f1d495eb78347f03b7297313b4030a0df061c307174f2a00e6,0xb16dfd9aaaf874fcb1db8a296375577c1baa6f21,Nyolings
0x00014114dddc864aceb27a13c037b6bdbbe59961413bebd5e6efc293361d3f30-299,0.015,1665951167,0x00014114dddc864aceb27a13c037b6bdbbe59961413bebd5e6efc293361d3f30,0x1a8046b6f194f9f5a84bf001e133a4df0a298ad8,Minion Yacht Club
0x00014136b05dd67a7fb3bc368573fb0f1159354af5cfea5c88d2c7014b8666e9-111,0.1625,1673723747,0x00014136b05dd67a7fb3bc368573fb0f1159354af5cfea5c88d2c7014b8666e9,0x1485297e942ce64e0870ece60179dfda34b4c625,Moonrunners
0x000141b868219c63594e55a54e3019be7b4ee7512afc7bb709f3c68b565ae1ae-85,0.94,1658635067,0x000141b868219c63594e55a54e3019be7b4ee7512afc7bb709f3c68b565ae1ae,0x39ee2c7b3cb80254225884ca001f57118c8f21b6,Potatoz
0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63-219,0.0444,1672170491,0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63,0xe3589ae55bbd7697c76c510a5335eb31d972a17e,Broadside
0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63-220,0.056,1672170491,0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63,0xe3589ae55bbd7697c76c510a5335eb31d972a17e,Broadside
0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63-221,0.06,1672170491,0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63,0xe3589ae55bbd7697c76c510a5335eb31d972a17e,Broadside
0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63-222,0.079,1672170491,0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63,0xe3589ae55bbd7697c76c510a5335eb31d972a17e,Broadside
0x00014634868063a835c849ece8bf57ed846d30d4630e40524fa6db7f895a155c-318,0.2,1668223463,0x00014634868063a835c849ece8bf57ed846d30d4630e40524fa6db7f895a155c,0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,Art Blocks
0x000147466da22f312e035b465edaa8e168479de6812362203fb0dc783df2eba5-249,0.002,1672080683,0x000147466da22f312e035b465edaa8e168479de6812362203fb0dc783df2eba5,0xfb4717e815b1c276ed4edca4e1a5f8eaedf90b57,Dream mochi
0x00014bbaae045abc5addb6b3c2319236e5f9d259f1814d3f1fe874cc29bdb0c9-82,0.0042,1664359295,0x00014bbaae045abc5addb6b3c2319236e5f9d259f1814d3f1fe874cc29bdb0c9,0x8fec56224bed1cb1791e34d55266e7d2ab466fd0,TOYOcorp Anime
0x00014fd158927a62e6493ce2b2efcafc2fe8f2f8d731eb4d35dd3708c74c7aa8-289,0.3,1668095075,0x00014fd158927a62e6493ce2b2efcafc2fe8f2f8d731eb4d35dd3708c74c7aa8,0x209e639a0ec166ac7a1a4ba41968fa967db30221,Genuine Undead
0x000152dcb69ecaa86466be9259cfea70ccb5adceaa8676f5b5c4ac62ad6a9765-105,0.29,1658179003,0x000152dcb69ecaa86466be9259cfea70ccb5adceaa8676f5b5c4ac62ad6a9765,0x73161a3ff526eee0d24c37ca69678aaa8e14f344,
0x000152f53447eaf976a159f50d46337e7b9312e9c161aa6ac1acd06da48da8a4-71,0.03,1672377791,0x000152f53447eaf976a159f50d46337e7b9312e9c161aa6ac1acd06da48da8a4,0x63fa29fec10c997851ccd2466dad20e51b17c8af,Fishy Fam
0x0001537c9f513c8821f08a4419cfb1c033899dec5bab6fc4a7762e883e49d6d8-78,0.0948,1657289671,0x0001537c9f513c8821f08a4419cfb1c033899dec5bab6fc4a7762e883e49d6d8,0x011c77fa577c500deedad364b8af9e8540b808c0,ImmortalPlayerCharacter
0x000153911c4a4251fc3fd364f232047a842a34d446c3f7852b717ff7a97f2748-49,3,1674067031,0x000153911c4a4251fc3fd364f232047a842a34d446c3f7852b717ff7a97f2748,0x764aeebcf425d56800ef2c84f2578689415a2daa,SewerPass
0x000154ecfc21490dd31693244f77a6f2a4f6f3feb9f3e7835ed7c536a469200c-259,0.07,1656703682,0x000154ecfc21490dd31693244f77a6f2a4f6f3feb9f3e7835ed7c536a469200c,0x64bd0afbd86ac88f276960b5df1c80b1cb9726fc,Hangry Hippo
0x0001572b3e2f1a019175c704bd055d2c59dc385609e6b37322324b108ebdd84d-189,0.0688,1661630450,0x0001572b3e2f1a019175c704bd055d2c59dc385609e6b37322324b108ebdd84d,0x495f947276749ce646f68ac8c248420045cb7b5e,OpenSea Shared Storefront
0x000157ec97a612d505bcdb4ff68c7e1f378feb6984533863e0091084208a04e2-227,0.02956,1677495887,0x000157ec97a612d505bcdb4ff68c7e1f378feb6984533863e0091084208a04e2,0xe75113d4a417c2d33c67fb127b419e5f47c5d62c,Pirates of the Metaverse
0x000157ec97a612d505bcdb4ff68c7e1f378feb6984533863e0091084208a04e2-228,0.0294122,1677495887,0x000157ec97a612d505bcdb4ff68c7e1f378feb6984533863e0091084208a04e2,0xe75113d4a417c2d33c67fb127b419e5f47c5d62c,Pirates of the Metaverse
0x000159115c93f78431ba13676e9319c43d7d085879efeb8b33ca9fc0a4609c75-192,0.008,1656040036,0x000159115c93f78431ba13676e9319c43d7d085879efeb8b33ca9fc0a4609c75,0xc2de421b60fab8425ff47a0c2e6decc97a4cc711,broke.boys
0x000159f233eabf504290629d80125c272619b67b7ff524d89d11e92490ea3e6e-80,0.24,1658061629,0x000159f233eabf504290629d80125c272619b67b7ff524d89d11e92490ea3e6e,0xba627f3d081cc97ac0edc40591eda7053ac63532,Bored & Dangerous
0x00015b0a7040398109d813a94651f929731c036a68471f9da2cb11d18b7c1e11-173,0.159,1656855883,0x00015b0a7040398109d813a94651f929731c036a68471f9da2cb11d18b7c1e11,0xc9d198089d6c31d0ca5cc5b92c97a57a97bbfde2,Space Riders
0x00015c97238e6dc0c5f91903af00580b21fc185c29dfddcefdfb8b6189608d31-80,0.031,1657790038,0x00015c97238e6dc0c5f91903af00580b21fc185c29dfddcefdfb8b6189608d31,0x5dfeb75abae11b138a16583e03a2be17740eaded,Hunnys
0x00015f2aac919d1fa343a4ba41f3090bf383f67d3c62b73a28068e2a8f3a6c23-620,0.0149,1661436140,0x00015f2aac919d1fa343a4ba41f3090bf383f67d3c62b73a28068e2a8f3a6c23,0xb60c2019ddb48623ed1d134b2bb42f437c6a0202,0xTHULU Relic of Membership
0x00015f442c35dc01baca00cc0b7f400911382b744c099ce07cbf23facdc0def1-123,0.7,1659814258,0x00015f442c35dc01baca00cc0b7f400911382b744c099ce07cbf23facdc0def1,0xf661d58cfe893993b11d53d11148c4650590c692,MNLTHRVLD
0x0001631a0a1e51c13bcda43f901801d289ceceb5c5ed4d8d4ebfe64a42d6ef01-190,0.0379,1675270739,0x0001631a0a1e51c13bcda43f901801d289ceceb5c5ed4d8d4ebfe64a42d6ef01,0xe75113d4a417c2d33c67fb127b419e5f47c5d62c,Pirates of the Metaverse
0x000169b1ab98c0aa585bf708ea892cf32ede010899aaa6c15705cc1970593c8b-108,0.08,1672688771,0x000169b1ab98c0aa585bf708ea892cf32ede010899aaa6c15705cc1970593c8b,0x565abc3feaa3bc3820b83620f4bbf16b5c4d47a3,WhoopsiesDoopsies
0x00016b4c0fe3a091af10b04ecff5516b39069d4f256a315f8e2d5151e0e05d7c-141,0.006529,1659911926,0x00016b4c0fe3a091af10b04ecff5516b39069d4f256a315f8e2d5151e0e05d7c,0xfe8fb9a36919d1dc9c911bef2b54ca0391fb08dd,
0x00016ca66a36efe97feaad62100ee08682290598d65515d4869aaf4c9b63a9a6-179,0.04,1674845039,0x00016ca66a36efe97feaad62100ee08682290598d65515d4869aaf4c9b63a9a6,0x286e531f363768fed5e18b468f5b76a9ffc33af5,Nyan Balloon
0x000171acfcdb0916bac53b5f471c8bff1087058844ce82305f0bafcbdf88c117-397,0.034,1661835974,0x000171acfcdb0916bac53b5f471c8bff1087058844ce82305f0bafcbdf88c117,0x2f46e37477ca4033d74986b15f0572e9913b4858,Proof of Pepe
0x00017295be63568e1441a57b28b13e49156f530e9f8d04d82f25f6c072804c30-64,0.07,1671085391,0x00017295be63568e1441a57b28b13e49156f530e9f8d04d82f25f6c072804c30,0x811b4e2e9475e202d48ea1481ae06ce41b7c0c9b,Nikita by Kiyohara
0x000173760a0a39b4c8720dc7c42280fb01bd97b8c577c2b043997461754f58ae-187,0.07,1674525971,0x000173760a0a39b4c8720dc7c42280fb01bd97b8c577c2b043997461754f58ae,0x28462739c3eb65a571bf92689e8257c806bd275d,A0K1
0x00017548de7cd18e3f400deb622cc48dd2a3d5a7fe63934d11027efcee2c6cbc-410,0.072,1666993343,0x00017548de7cd18e3f400deb622cc48dd2a3d5a7fe63934d11027efcee2c6cbc,0x2e76568a721b389aa6c49801efba2b88e755de79,Beep Boop Exo Suit
0x000176d155a501dfcc6ab6c023942c94e124f163eeae94c9bb8beb5f77ec5d7e-56,0.0015,1657090859,0x000176d155a501dfcc6ab6c023942c94e124f163eeae94c9bb8beb5f77ec5d7e,0x0403b89ba9e3038d69802ad295aff29070c05e0b,MoonDragons
0x0001773ddf78319035f0e929909e4aeefae5ad90cba4e59ab21053d30b17b6df-44,0.03131,1660675293,0x0001773ddf78319035f0e929909e4aeefae5ad90cba4e59ab21053d30b17b6df,0xdcb1cdfe2b5f592e7bdc2696b7a68c6e866c4cc2,Rotten Anti Social Club
0x00017b02168523461ea6ade7cfa7f0dfc8b5a9b8400fd8f3de991954a0d2ae9d-119,0.0125,1668164267,0x00017b02168523461ea6ade7cfa7f0dfc8b5a9b8400fd8f3de991954a0d2ae9d,0x0c544f470bfce86d0abb9f48acac47be10d4527a,CHIMNEY TOWN DAO
0x00017b02168523461ea6ade7cfa7f0dfc8b5a9b8400fd8f3de991954a0d2ae9d-120,0.0119,1668164267,0x00017b02168523461ea6ade7cfa7f0dfc8b5a9b8400fd8f3de991954a0d2ae9d,0x0c544f470bfce86d0abb9f48acac47be10d4527a,CHIMNEY TOWN DAO
0x00017babd806119b000735526695d3d4440a0204bd607592bdb880c227d7d027-113,0.009,1664390807,0x00017babd806119b000735526695d3d4440a0204bd607592bdb880c227d7d027,0xe534bd009274f9b891f80e3e42475f92e439f20c,Moody Ape Club
0x00017bf03793d56cd4c29e00a0771b1246907eb29c05633952658872f4d10c8b-130,0.0261,1675469111,0x00017bf03793d56cd4c29e00a0771b1246907eb29c05633952658872f4d10c8b,0xa96b8bce15de1cd8abe539fefd2d87b5109f9eb8,KClones
0x00017d3e80040396c97008ecce2971c0271d561ca2d05f76d9f350fe112a8f17-283,0.0033,1677556451,0x00017d3e80040396c97008ecce2971c0271d561ca2d05f76d9f350fe112a8f17,0xadb4ecdabeed8ebc69fa02f60cd43e8a2ce511e1,Editions by Rainer Hosch
0x00017f1beb361c471ac703740f9627daa5d51d7a23c7a5e44659bf6e705b04c9-439,0.0029,1656987751,0x00017f1beb361c471ac703740f9627daa5d51d7a23c7a5e44659bf6e705b04c9,0x6ade245ee638f13e9e0eb451f2e7db4226634cc3,Moonrabbits
