id,name,symbol,totalSupply,tradeCount,creatorRevenueETH,totalRevenueETH
0x017ba9ac7916ebd646e7c11dd220c05c5b790224,Fives,FIVES,7954,60,0.075225515685669472,0.114338273528504207
0x017e608eeae1c7a91fc0b3c0492d495a1f1d0caa,EFCGenesis,EFCG,13,421,0.2912487562485,0.388506674997999999
0x017ed3d9d9cc86b56c9f38daef8d52a7009ab58c,Metaflexer,MTFLXR,1121,255,0.02958550565,0.039352161474999997
0x0181d088c8dd0fa1a8f5d321db17112aa66678c6,Meka Kube,MEKAKUBE,321,1,0.000000000000000001,0.000750000000000001
0x0187718c94d50d7a8afa4c62bbe1d7e6c601fced,BotsUniverse,BOTZ,2954,17,0,0.000916
0x0188f1f3030147b453ad43aa5ca1661e5347f162,,,,3,0,0.00225
0x01896d024bfff3c947bd0dc280b68e97844fa407,MorikuraNFT,Morikura,1387,1,0.0002,0.00025
0x018ae5620758a28d39b1c03f4a03f6b2db9f55ca,Lady y00ts Yacht Club,LYYC,244,3,0,0.00022475
0x018befb7d1f3e84948466ef15cc46baf9ba5295f,Verb,VERB,6500,3329,6.451459315335704279,9.094401802826630205
0x018c990a25c0af76e4bf34364539c28e7bb74fde,Fdk Open Editions,FDKOE,,1,0.003,0.00375
0x018edc004d018b3017baf20c0119c67d8b66d929,CNPBETH,CNPB,121,7,0,0.0085
0x018f6a68530e420f62e8f8146567128954466aa1,Celebration,456,456,7,0.0105,0.0105
0x0191c41dbceb20a612b25137133ca719e84f7933,Meta Gold Digger Club,MGDC,3797,61,0.063120000000000006,0.079770750000000006
0x019223250683c8d1bef91544e0af9c7fad05e82f,Ape in the soccer cup,APE,46,5,0.00462,0.00627
0x0193b85c38337eb90338ed8660810ba66c548b62,AsterFi,ASFI,201,399,0.029048500000000092,3.558493464995000092
0x0197374b08702ee7bd26112abd8b174c068051bb,Crypto Doctors,CD,7008,125,0.0401625,0.05355
0x019744453e202f42eb64dcb9dfe0fed864cc19cc,Moonscape I,Iridescent,400,69,0,0.040391999999999996
0x0198ca2ccc0014f17eb5b33ef263eee0a4124e93,FLC Fighters by FURU,FLC,307,1401,0.361007039297995364,0.803296076542990658
0x019a2a30089f42f44ff4073bfc81a3f5720b2efb,KAWAII_HINOMARU,KHM,1021,1,0.0004,0.00042
0x019c1d7198cd81114a0bd9a2658677e22ca34b06,PixelArtSculpture,PAS,3,1,0.000000000000000001,0.008750000000000001
0x019c230567676ab27599ba2e06daa93b852e9942,roboETH,RETH,1999,132,0.044252180999999989,0.056794453499999977
0x019d4fa0db9cf1512cc42e89d5515b9c17ec5801,Something's Fishy,SF,218,1471,8.435336437876103277,11.256906811494712776
0x01a23c30f1044cbc8cda0f6356debd94c575b6ed,Liberty,EZswap Flamingo,1243,22,0.105000000000000001,0.105000000000000001
0x01a4d3df9c73cf6357361d07f620c325853eaaf1,STICK CITY,SC,6140,117,0.0032246498,0.00403081225
0x01a598e815155aca7adfaa37051f7134922215ec,Alex Mantesso - Editions,ASMED,,1,0,0.000375
0x01a5e3268e3987f0ee5e6eb12fe63fa2af992d83,Dart Art Abstract,DARTS,1112,6,0.0026,0.0039
0x01a5e83c034deb5e041cc5a8e1664b1050183971,MUTATION16,MU16,2120,178,0,0.010651679475
0x01a6fa5769b13302e82f1385e18baef7e913d0a7,Cool Ape Club,CAC,5555,744,0.891736267246258676,1.108936226024036451
0x01a75fb1a4b1a8f699fd00ad051f9100ebecec42,Human Fly,HM,442,183,0.494531999175000003,0.660680998900000003
0x01a9f037d4cd7da318ab097a47acd4dea3abc083,Vortex,VTX,1414,67,0.084180000000000008,0.129712500000000008
0x01ab65d22d022217835b76ed8c4835b580ffeac1,Prometheons,PMS,,251,0.16650972,0.24585192
0x01ab7d30525e4f3010af27a003180463a6c811a6,Dot,DOT,48,7,0.183000000000000002,0.227225000000000002
0x01ae9df9cc72ed928c6f34aa74a3449e8d5ab134,OmniBird,OBIRD,,6,0.000701,0.00087625
0x01aea756df7eb0475749dcf2cbb45a3494dab8ef,,,,1,0.000000000000000001,0.000625000000000001
0x01afe4ed0cfee364307a67ec4ee28ebe480833c3,The 30/30 Badge,30/30,,3,0.000903,0.0016555
0x01b0b92e56afd7c56f75a5124e59a0141020071b,Zodicon Genesis,Zodicon Genesis,72,271,0.252250499249999253,0.341097748999999003
0x01b0fe0b2cffc0ea1be219093a2d826685f480a8,FASHIONCRYPTO_Genesis,FCG,9999,18,0.1131,0.141375
0x01b38951b300fc1eadf7a1c332ed3185d1e886f5,Project Shojira ⭐️,PSHOJIRAS,2222,6,0,0.00545
0x01b6d10c09bc60d5e043d888ead896a395e210ca,RoyalCrows,RC,,4,0.0046085,0.006381
0x01b8843d0a50494d4253e47ecaf245c512edc7b5,Exploration of Glitch Art by Chain Virus,EGA,,11,0.047209800000000004,0.071839800000000004
0x01b994a1f31fb811fe41e3e4cdb11ccbf6a66554,Ape Poo Club,APC,685,13,0.014490000000000001,0.021890000000000001
0x01ba93514e5eb642ec63e95ef7787b0edd403add,Steve Aoki,AOKI,,44,0.498112000000000007,0.643025250000000007
0x01bb8aac93261afc869ac612814852de0459af5b,Galactic Tavern Aliens,GTA,5056,1223,0.415406249354265104,0.585912136801462604
0x01bba896c86c2f2739ec814900c12adeff6d5a11,Meta-Artisan Original Cabin Luggage,MAOCL,14,6,0,0.061578775
0x01bcaf6f88cfef50fb44643f9828bb3db37b21fa,Animalverse Dancing Underwater,ADU,106,48,0.043570600000000001,0.054543250000000001
0x01bcf03ecfede8e38c18c2b5dc48cd5bd0006237,PUNK,PUNK,,7,0.013575000000000002,0.018861500000000002
0x01be25a7a70a4fd35599bf70606e51eba74c23af,Pandora,PANDORA,198,346,0.072933644444484508,0.110409016666726758
0x01bedac2716b426994a25c1f47eca4724926a31d,Nebula,Nebula,247,132,0.048941000000000001,0.073576500000000001
0x01c1fff26c18651c0c83b9679453c7448dda9248,,,,3,0.0005313,0.0007238
0x01c352bc0dcd0676dc1426577830dae5d7663b07,Bitcoin Eggs,3ggs,666,107,0.084139665600000002,0.127962408100000002
0x01c41b30eabe98f8526fd4e3406db519793f7a27,ELENOIR,ELE,290,3,0.0018785,0.002601
0x01c7a79458a9db449a8547b558c83f0bdc14c11a,fuck bots ser,FUK,611,11,0.00414,0.00564
0x01cb3c2da52801587e6c087729788e40fe83ee1e,Between Worlds,OBW,,22,0.000000000000000009,0.275000000000000009
0x01cc1bd2dece86e54481f1e6aeffc2fcc6915480,Entropy by Nahiko,ENTROPY,,1079,9.313532734455829062,15.228108776684493483
0x01ce730d932f45f9e5cdeb409cc914d24cec75a8,TheLittleRascals,TLR,560,5,0,0.0008525
0x01cecf7a8f0095fa622ff03d714fd2244548da35,,,,507,6.283472775000000142,8.655675875000000141
0x01d48cc316db377cc50e2a5dd5d7db0567155a97,Mutant Rat Social Club,MRSC,1548,14,0.024359999999999,0.03044999999999875
0x01d5f0bdd27cb9af016f88bd158175aeba7240a5,,,,1,0,0.001665
0x01d78b104ef633806da509d89aabe4714a00cb65,MiniCombat,Mcom,999,568,0.908798150895752497,1.252026843249285997
0x01d8117f35f396b0a176c4dfba18e71ae537c95e,Rain DBL,RDBL,1563,7,0.0015695,0.00235425
0x01d9fcde8b3fa04a16cdf8dd3014b0103a8059cf,Noun O'Blocks,NOB,,4,0.000000000000000004,0.036925000000000004
0x01da4b9d0814b02eea19041327e1f445929061ed,Always Tired,ALTI,178,18,0,0.0181125
0x01daa8981c480f866d8c241f31dcbb4e0253fd0c,XOXONFT,XOXO,118,148,0.428925000000000015,0.633400000000000015
0x01dbbb64e6f6185ac9923d47e1f9b20dabadd263,Marian Hill,MH,105,10,0.285400000000000001,0.356845000000000001
0x01dd0c20f6d8030a35abefdd83615f374d826cfd,FreeFriends,FF,1992,4864,4.701068087020864175,5.897647908776080126
0x01e093f04ed10ce76336f211da72829d182c633a,1959 ARCHIPELAGO CRUISEMASTER,ARCHIPELAGO,1000,593,2.729754504250000149,3.846598754000000149
0x01e2fab1569a368a89287d83d6f2cbf1d6229361,The Fodos,TF,463,3,0.00287385,0.003900225
0x01e690c5d3cc89cea84f2a3c2ccb38410ce2992d,Rekt cans,RKC,,2301,3.266732882620999899,4.098890515776249831
0x01e98358fda7be8df5a123612ce8a0847d1dbeb7,Broken Screen,Broken Screen,495,1,0.00059,0.0007375
0x01ea0a1c4cf5d6d948320ff16b1b6b972626e599,Hikari,Hikari,5555,625,0.626130951133263055,0.858076905744349055
0x01eda8bdb8a5d8758ab440b9aebc91519ac1f856,,,,6,0.01536,0.0192
0x01f419584249f1d72153690c78ed65ee5d508c6f,TwistedToonz,TT,700,1,0.0000055,0.000008
0x01f61f3c7f27893b30e8abdafd4a84ca8bd24b96,RoboFrens,ROBO,777,23,0.025590000000000001,0.041385000000000001
0x01f74df24e81c8ae5eb1ff6642283c10e022fb56,,,,129,0.453440025000000061,0.688404700000000061
0x01f9a9ac79044511b7861677dc9f70ed05d09e1f,81 Horizons,81H,,2,0.45,0.5625
0x01fa3813618ee7453904b21678d16a76e8866566,Gold Panda Club 2,GPC2,521,151,1.754966915436910019,2.233453828709410019
0x01fac6744f460abd6a1d89f4ca190ea822464919,Nameless Jovians: Shards,NJS,463,1,0.000075,0.0001
0x01fad58cc2f0d3282724be1da34b90709bf04e37,CryptoTrex,TREX,1111,11,0.017700000000000001,0.024500000000000001
0x01fb8831dd5821930476fbddbd933fd8396b3768,Salesmen,SAL,647,1,0.00045,0.0006
0x01fe2358cc2ca3379cb5ed11442e85881997f22c,Cosmic Wyverns,WYVERN,3500,61,0.03001655,0.0375206875
0x0206490e152d26c576fcba508e06a76549c9089d,Colorful Rebels,CR,145,53,0.243309999000000006,0.310262498750000006
0x02066a871e21e577bfce5edbe2ed8e227eb167b4,SkyWalker,SK,222,2,0,0.0000275
0x020aebbfc51268da38d36c35bcb8bc83dda262ed,Okay Bears Pixel,OBP,153,1,0.0025,0.00375
0x020bb206cd689d6981182579da490d5f4ceb4c46,Raccoon Secret Society,RSS,10000,21,0.00311949995,0.004679249925
0x020cdc4775366ae436f13a7d333143432e884934,ATEM Car Club Cards,ATEMCCC,12455,1536,16.175283205431520568,26.319176808372280656
0x020dedb172c761cb55694385627a72eb95f4ffd5,Floatie,FL,761,268,0,0.06608955
0x020e14aad1df379385fd7c2f34561eaf7ade2d52,Reflections Noir by Rich Simmons,RNR,1274,28,0.01043322031269,0.01379011230519
0x0212d9f560b82cf5cafecd7706a1884ff5ef7899,TheLuckyOriginals,TLO,113,545,0.856429819437500111,1.19517770162500011
0x0215ff09c0a04b26af410d9e82e2384ba6a0b5aa,Astro OTTO 2001 ,AO2001,323,504,0.451468676900000008,0.565007096125000007
0x0216eef69ce03ac91299eb039449a2bddc6ee8f5,๕๕๕ART,HAHAHA,39,1,0,0.00375
0x021779e0124ddfdc7b0215071b50c174d6e4376f,AllBright Classic Sisters,AB-CLASSIC,,1,0.011,0.01375
0x0219379399b46f898a11775a6fc7bbe6de55f7a1,Free Hand,FREEHAND,2882,918,1.125866445669469078,1.689472088169219078
0x021c4361c944017bc2037baf86538f952f2f0472,Sammy Sloth ETH,SSETH,429,1,0.0015,0.001875
0x021cd12f07d12b1fe1e53b057e1d38553bcc4d72,Singularity 0 Universe HUMAN MUSIC NFT,S0UHUMANMUSICNFT,58,23,0.528907500000000001,0.717710000000000001
0x02209336333d21038f2a39bdbf801f99acfd1d0a,TravelCard-Collection,TCC,2,1,0,0
0x0221d7f9341c1dd47828aa149bdd3bcaf14d4faa,Hutaba#001,Hutaba001,,1,0.00525,0.00525
0x022308cfb134b955f455cdabf259d9b0bcf26210,Inferno Friends,INFR,48,2823,0.561258698304999891,0.85338089323749977
0x022525cdec6c3ccfa07ed557dd56905f6be670d9,Y2K23-0_0,py2k23,,4,0.002999924175,0.0039998989
0x022cea70f440c9681136dcb054d26b2c0030abf3,ACTION PEPE,APEPE,,2,0.000399,0.0009115
0x022e55bc7b69c3e14b11263b38c3c98dd3d85bf4,Sad Bears,SDB,500,3,0,0.0006624999975
0x022f47cdac23cc94a149bacb7b19962ef8a0752c,Mini Moose Society,$MMS,177,28,0.035544999999999996,0.053542499999999993
0x0235fd4d1a84dd90124536fcf8edf5ffa6d64e5f,Message on a Blockchain,MOABC,118,2,0.0038625,0.00515
0x02360405a8a1044267e844d1be6543482fe40ab3,Wuliangye NFT,WLY,,541,2.57188038221277814,3.867736099582222714
0x023761b40d56bcfb940781640fbf4ab799162d31,SNKR FRENS by Sneaker News,FRENS,3350,322,0.440248850000000037,0.674685000000000037
0x0238a6a9496508dffb3110bd115e669b86dd7059,,,,2,0.000000001500000001,0.000102504000000001
0x0238d61afc8a5cff954059239830f896f3cbd936,Bored Actors,BA,5193,131,0.0349157500075,0.04756250001
0x0238ebd3e9f5502e2c9b4e9cced696e3baa66341,Sea Of Death,SODNFT,336,18,0.007447,0.00930875
0x023cdd852ffd40977d7b1349258f439dddd128c3,memeland-potatoz.com,POTATOZ,7522,1,0,0.0001
0x0241c38b646a61f2a47e72423e50de2c11b6a21b,IGL Presale NFT,IGLPNFT,46,545,0.067709202515999982,0.134661208805999971
0x02449b4b6405db167fa65545f1bc8fd74a9cc1f7,Club Salad NFT - ETH Contract,CSALD,200,13,0.404000000000000001,0.504450000000000001
0x0244d01b620bf8d80a9b4276493891f7dd34b29a,CV Legend,CVLegend,,1,0,0.151875
0x0244e96e8b6b4d681c0e817e8f94ba30d04d7fbc,MetaRare,MTR,,12,0,0.003
0x02465dc28260590979f6a3471e96cdf0d137a3f3,WEN LAMB BROS,WLB,196,30,0.0383135,0.0484225
0x024669828ff411141e3aa7ae32d81f473bab5c5a,Yakanhikou x Acky Collaboration Art Collection,YKHKFA,144,2,0.000825,0.00095
0x024ba09cff7fb5d797a2b715dab93bb3ba77447b,,,,1,0.009,0.01125
0x024bba6cb351288487b7f93e6d76e07f6dcbe296,Geologico,GEO,121,604,21.746205290000000086,27.270192587500000084
0x024c194c25c2c2226ff5a476a29b1730027ad8d1,Tiny Battle Bots,TBB,555,22,0,0.005016499999999999
0x02560112988e2495261b8ff6f9dad64ee566a324,PulsesOfImagination,POI,1024,22,0.020272500000000002,0.028407161907500002
0x02565cb75c81f08e150f0116ef787f653f357bb5,,,,14,0.000000000000000013,0.035500000000000013
0x02567ccb31ba5e0696c47fad293544b95229f1f7,KatBoy,KATBOY,2812,44,0.00411997,0.0051499625
0x025795d95f80324c9c4a97127e9ef772306f399e,,,,29,0.000000000000000001,0.046575000000000001
0x025983cd3530f78b71b4874eb5272c189b357e61,Aircoins Metaverse,AIRx,870,20,0.039750000000000001,0.083000000000000001
0x025caa92129334f8cb72d02eb2f478df51267b52,,,,39,0.0097,0.0323
0x025f45bb7e08abea27a3c6a9cfb8d2acc2f6a134,Buckets Club,BUCKETS,1000,83,8.71685000000000002,11.52555000000000002
0x026224a2940bfe258d0dbe947919b62fe321f042,lobsterdao,LOBS,3484,273,12.329087060250000078,18.837153038000000008
0x026265dfbe46eaf814a66c0c6466f2f7488283b3,Winterfell GPWIN,GPWIN,,12,0,0.034025
0x0267bffd91eb1935dd75d6c359bc5f8b0f9c121c,Akairo,AKA5,111,61,0.044788749999999997,0.061564749999999994
0x026b30564a6bed7995ec02bc61dbf58a92d94537,FREE SHIT. Literally.,FREESHIT,644,115,0.022278996,0.030351096
0x026e8f811ecdf3eace13a0d4786d3e4c5fef7b77,DearMetaverse,DM,,3,0.001800000000000002,0.004850000000000002
0x026eeffcc75dfc380e4d0156b1e7d11406d73741,JustBanksy,BANKSY,50,38,0.28878899999,0.361361249987499999
0x027183e3d0c150d30107e5344dbe1b9d4abf4c20,Flower Fam New Generation,FFNG,305,308,2.522972880000000028,3.532432880000000025
0x027214753a74f6bcf2c078ab6d756f20f56f138c,Derp,DERP,642,41,0.0111,0.0148
0x02725e3a966f91edcfedba2eaf5f534e0b2bbaed,,,,9,0.038490000000000003,0.050987500000000003
0x02728fccce46bf681880273cd0ff64a8b03e0fff,Death Society by Mr.Notorious,DS,137,17,0,0.0007985
0x0274348a1472ce7e0fafabb203de32b76b807d85,Pooping Panda Yatch Club,PPNC,600,6,0,0.00177
0x0275d9d5086298c0af53e384b9609ab1aa5e2197,"Boxes, Bits, n' Other Objects",BBOO,6,2,0.000666000000000001,0.000832500000000001
0x027835799b181fa569473f8749c5efc926d4f31c, Crypto Tats by NOMOZ, CRYPTOTATS,877,807,6.245249849450000251,10.385566849175000251
0x02784931e2ad0066a0e6524ad68476da27a28e7b,CATO AI CREATIONS,CATO,,1,0,0.000125
0x027caa45c4ce5a3c763587be28faf4cf6d1716ff,AoiAkuma,AA,,1,0.00015,0.00015
0x027f175473f544f22b436a692d248df8c099a627,PunkMambo,MAMBO,4001,93,0.177904,0.266856
0x0286a66d47c64f4394c24cc065d6ce0cec8a4d6b,MetaBirds,MB,1000,3,0.02,0.025
0x02879e9075d4758164d2d52192ef452e4cace806,Kiss Me Monkey,KMM,10000,12,0.002780633333333334,0.003773716666666668
0x028e6f37b1830bd62aecf5fab3325df6df7e0a44,RektApeCopeClub,REKT,10000,3603,4.485814207148888543,6.797899360723332791
0x0290d49f53a8d186973b82faafdafe696b29acbb,HyperLoot,HLOOT,8319,458,0.988102858000000061,1.386942188000000061
0x0292c3aae2cf815d87cb568e6275b09ef4aa68b4,,,,26,0.000000000000000025,0.133922500000000025
0x0295fc07787e7b734d0209b00fe806839b387298,LEGENDARY PUNK PORTRAITS,LPP,,10,0,0.002
0x0296f6bee70bd48477f68cae9cef3d5246f36214,Her - First Anniversary,HERAN,,37,0.029555000000000012,0.059030000000000012
0x0297669bb8d705a9ec5e34d4a1cbde57348d7cfe,Fishbowl Heads,FBH,1500,2,0.000250000000000001,0.000470925000000001
0x029941a1a917ed9d69077d800d9c66933b23dc6d,,,,55,0.045700000000000001,0.131592250000000001
0x02994a43f7d76263d2fecec4ecd5c60dc2cf3e98,,,,9,0.000000000000000002,0.206250000000000002
0x029af5c555807c2b5d337478e5f895e8f3b557e2,SpaceDripRedeemable,SDR,589,32,1.620061100000000011,2.104061600000000011
0x029b340eb3f1230433d924900ab2382c106e97ee,SpaceBunnies,SPCBNYS,4988,136,0.03558097499925,0.047441299999
0x029b6b3dcc9424b936e8744adaec5f8937a474c8,,,,1,0,0.000625
0x029bec4f79921fbf8b181e893af7cd013abeb241,ExoalienzAI byAI,EXAI,333,15,0.0027615,0.00374775
0x029d903129a0326e37199e5d80203d64ac3a7f73,SpotlightAversano,SLA,137,3,0.004500000000000001,0.006125000000000001
0x029e4b9a3917610744ed012f36cc6940bc4e89f9,cf e8 30 e1 2b 67 c0 68 19 81 f9 88 c7 e8 73 41 8a 03 d0 d3 aa 0a 96 54 bd 3f a7 e0 31 e2 0c 2f,sign,,1,0,0.0025
0x02a219c72f78d867590d38f43717629b8af21262,Framed Magazine,FMZ,,3,0,0.0015
0x02a6685f62a82810464df8925ca322953adec84d,Deltanauts Alpha Silver,DFASilver,76,108,0.235510050000000019,0.367583965000000019
0x02a769a8de33aac835f297fb7b940082c83966b6,INFLUENCE: BOXHEAD x Props,PDBOX,300,2,0,0.0006875
0x02aa731631c6d7f8241d74f906f5b51724ab98f8,BearsOnTheBlock,BEAR,9495,1863,5.058105452174422802,7.836802155260522801
0x02aca53594fbe6b132e8e4a9ff7e3a092f8f7762,PokeGAN,KOPE,191,1510,5.809646072022199634,8.883155883283299377
0x02af68b9df900524470956e00399214ddf8e8128,,,,1,0.00025,0.000875
0x02b094f1ce3621aeb82be321c43aedde98a36a34,Naked Emperors,NEMPS,420,10,0.0096672,0.0126882
0x02b24f782ecabb1a89772afbff5c8524fb7c79cb,Arua,Arua,999,12,0.000617,0.000877
0x02b5f0cce6ef30965edbd66161d27a17d8e602ec,Catch-22,C22,222,48,0.094844950000000009,0.148297425000000009
0x02b67fd1bc80bda265ba804d98ec0786e5ff321b,,,,103,0.000000000000000086,0.200072725000000086
0x02bb15019ca8ceaae603972eb85d50f99e4e2efe,,,,9,0.021550000000000006,0.062775000000000006
0x02bc748cda9c1e4d0abcc510a579f863b5b10f68,DLG.,DLG,50,19,0.367380000000000001,0.436480000000000001
0x02bccef524d90d0eb9ac360839f25bd23e7e3dc0,The Beauty of Lake Bled,BLED,,1,0.000000000000000001,0.001250000000000001
0x02bdd74a47363641181f79ebeb8c1e094f44f323,STARKADE,💫,315,27,0.282700000000000007,0.456898642467500007
0x02beed1404c69e62b76af6dbdae41bd98bca2eab,posers,pos,253,14843,73.631883828858281606,115.249957556661071436
0x02c2895e15797f8b70b1801a7cf40a213a739610,MetavelliART Editions,MTVarts,,2,0,0.0021
0x02c406a9373010845882d142d793ec9235bae215,Kaoryu Tamago,KTG,1120,163,0.027228725000000004,0.046180100000000004
0x02c570214adc99708375bb6390920ce4f30dbe90,Mental Health Conditions,MHC,1980,16,0.003157,0.0047355
0x02c711676573ae484770b43446e8b4a8905baa56,Damane a’Csambre,M0RI,,24,0.012010500000000006,0.023736000000000006
0x02c831f260a4b1537f48089a67f79d2c90224d92,XPLODIES,XPLD,1265,21,0.0032145,0.00482175
0x02c92aaeacad1cae8f5223f96866b9938c11da6f,The Immortal Pass,THE-IMMORTAL-PASS,1214,2321,12.831892213925212798,16.862225534479268618
0x02c9df6bea4342a8c79dc2350c671269f426a0a0,,,,7,0,0.0035
0x02ca3290d590bf5b427af6e34f5b5e4105f73df1,AidBrokers,BRO,20,182,4.393575000000000013,5.862187500000000013
0x02ca34d176081d32a5b04304b8b23646b1def0f9,Yoga    Pepe,YoPe,817,3,0.0003,0.00045
0x02cdc16a783c29769fe3684d3f73d962bb5b8fb0,Verse Warriors,VSWR,1539,46,0.065794,0.0832165
0x02d2615e4b4964b46203229ce90b6965225e34ae,,,,3,0.010575,0.0141
0x02d4ccfb596ac2a8b1878d3bf8a390730f42bba7,Baby Okay Bears,Baby Okay Bears,7704,335,0.120647550800000001,0.1638909618
0x02d56a4185f4fd4724a6cae2b7e7571eccccde0c,RektNews,REKT,2000,6,0.00218,0.002289
0x02d5d0868e5f9ef9bf87f139f2f89bf569946de4,Genesis Ecto Land,ECTOLAND,4227,46,0.02699,0.0337375
0x02d66f9d220553d831b239f00b5841280ddcfaf3,,,,89,0.313900000000000009,1.410425000000000009
0x02d6e4e5837eeb1d0bb9130d7c91ab0a506dee0a,Trap Statue,TS,1701,7,0,0.0002175
0x02d85cae5a26b530fb13e3b3bd6e75d82464a182,KulKids,KulKids,981,1,0.000037,0.0000555
0x02da3ad430ee4a1ee9e1103f6692d3f67bcb581e,Gen-I K-Noids,TKN,,16,0.0035549999925,0.00473999999
0x02db75a06e9fd84dcd77731838ada5737afecd04,Magical Ticket,WOM Magical Ticket,1000,42,0.0068481,0.00941885
0x02ddfc164f943130888fb736663985749f079128,SireDontPlay - Probably Yuki & Bobu,SIRE,,50,0.014938000000000003,0.026351877144722225
0x02de1fbe666ee571259282ce9249f3a718ca927f,Tien Dao Course NO110,TD,10,1,0,0.0025
0x02deb18267b40c4f12c205f71554acc70a6faf62,Space Pals,PALS,3104,62,0.0401769445,0.06026541675
0x02e2993c180c219da15f2a6ccd2a334797c13263,Bloodshed Bears TokenGenerator,BSBTG,7000,149,0.152580000000000001,0.203815000000000001
0x02e770a2f79ba4d3740a7273eca7e290d93ecc8a,VECH,VECH,1255,33,0.044107500000000001,0.059060000000000001
0x02e97aaec3551dcc925145ef9163a3fc0262cf83,EX STASIS by Reuben Wu,EXSTASISBYREUBENWU,116,6,0.747200000000000002,1.004000000000000002
0x02eab30603dad3e17d0bda0f14a683f51475cd99,Naffles Founders Keys,NFLS,193,30,0.631225793100000007,0.883478290600000007
0x02eac394763be809efdc3ec86cb89b8967c50d89,UltraRareMintPass,URMP,308,7,0.004995000000000002,0.007122500000000002
0x02ee5f0c35f8383224b3697f64ff8794ce92b820,blue edition 1,blued,,2,0.01,0.0125
0x02f03ef74bf40d11b96ce2961cc2bb58630754ba,Everything by 3LAU,EVERYTHINGBYLAU,175,3,0.000000000000000003,0.016750000000000003
0x02f07719e3b6abbdddd74b22a585ebfbc983fa2b,The Cell,Cell,555,15,0,0.0010975
0x02f0be1ccc6388f0445a24024a71414bc3f23c8c,MDvMM,MM,2891,6,0,0.029245
0x02f0c9a881933f316dc0d4952d42ca1f87f1de8d,DoadNFT,DOAD,789,17,0.008245,0.01030625
0x02f0ee5f4fa35ed9e29467e122140f39d247ade7,QingChongMonkey,QC,2894,1,0.0002,0.0003
0x02f38388e5fc3df147bd080766d5c6affba831f8,Flat-n,flat-n,1029,1,0,0.00025
0x02f4025c4525346ac5ec782cf828a444839e383a,Degenerates,DGNR8,1806,215,0.03412,0.04265
0x02f61675f08234dfca2866d42cec3c7ad7e5d389,海贼王1155,cool,,11,0.000000000000000007,0.002657500000000007
0x02f74badce458387ecaef9b1f229afb5678e9aad,MoonPepes,MP,4200,7220,44.845774118027890723,60.342239490953854206
0x02f8347365ba4f0f99dda0959acdaf5248391039,BoroMas,BM,294,10,0.0032386,0.00678335
0x02f862e923f85e4ce490fd8b93adbbd8659221cb,ENVY HYENARS,EH,5456,441,0.0501139176,0.062642397
0x02fad7506c8058c590e25c8536bd1c21027e0e0d,Twilight Cats,TC,,124,0,0.0139066751
0x02fc1d4cf57f047a768a7e08fd7b60107a83858f,Y00tfulls,YF,662,990,0.143428269115000019,0.220041153672500019
0x02fd03979d646cf1f9debb218aedf4b2908a9bfa,MultiNFT Membership,MNFT,400,31,0.363390000000000001,0.566332500000000001
0x03011babdf78d67169e2b631d5c8f85a98b54f30,Area54Packs,AP,745,162,0.018165000000000022,0.188703247449500022
0x0301827ca23041aa21f2e3b25756ced199709994,XNFTS,XNFTS,,3,0.008,0.0114225
0x0301e208ec282ec38934606ef53dbd5876ed7eb0,The Otherside (angelbaby ft. Gino The Ghost) ,THEOTHERSIDE,50,15,1.999749696000000002,2.542187120000000002
0x030284975acaa8038667c66079fb2392c35b38ae,THE JIG IS UP (with Reo Cragun & Kevin George),FLYING,50,18,0.11267,0.11727
0x0302fec23b942a2c5ecdf928d9895054d220a116,BabaZombie,BBZ,274,5,0.01122,0.015895
0x0304da2c23749090e54257c114f391af86010642,Nijimon Cards,NJIC,151,1,0.001,0.0015
0x03081efecb9357446947803be3b1311130c40bce,BattleGrowlies,BG,542,2,0.009,0.012
0x03095dc005b648f47e617d8760bb1d4516b3b78f,Taboo Turtles,TATU,4444,3,0.000135,0.00018
0x030a868aa956ab97f6ed4431663ea0f7db0f9aed,Mutant Kongz Lab,MKL,5000,112,0.0905166,0.12823185
0x030ca311c3a971afed275329945cd88c4f74dfcc,,,,189,0.003100000000000047,0.128546829687500047
0x030d5ffc1f8a64c58a040e0216b96e52c5cbe569,Baby Ghosts,BabyGhosts,10000,294,0.464340580000000009,0.695080580000000009
0x0310d51099e767c737720b3a03cbfe2df590560d,CUBEING,CUBE,1001,6,0.000625000000000001,0.001500000000000001
0x0311d3e4a472a21d18cf5491224258b61147d34c,,,,1064,0.35428414789970001,0.44277178487462501
0x0313eabc68764a5fd0fc0e3666e8309610d9d400,,,,9,0.01454625,0.019395
0x0316f7dd375fc920944d5f6a712f409fdcba49b1,IMMADEGEN ART COLLECTION,IMMART,,1,0.000000000000000001,0.013875000000000001
0x031920cc2d9f5c10b444fd44009cd64f829e7be2,CryptoZunks,ZUNK,10000,2064,5.351260311137648555,8.396940479456472615
0x031b6f14fb970ba1aaa4e50396ca904d50244aef,HYPN00S1S,HYPN0,333,30,0,0.0061375
0x031f5c6873bb34abb6175b088840ca10f8a5875b,mfers deluxe,MFERDLX,205,1,0.0000005,0.00000075
0x031fbf3f313323558f246cbe17ddc08cb3bb1b04,Focus Bloc - Genesis Pass,FCGP,43,6,0.080000000000000002,0.113475000000000002
